FL_DATE,OP_CARRIER,ORIGIN,DEST,ARR_DELAY
6/29/25 12:00 AM,UA,SFO,EWR,4
6/29/25 12:00 AM,UA,SFO,EWR,12
6/29/25 12:00 AM,UA,SFO,EWR,17
6/29/25 12:00 AM,UA,SFO,EWR,46
6/29/25 12:00 AM,UA,SFO,EWR,53
6/29/25 12:00 AM,UA,SFO,EWR,125
6/29/25 12:00 AM,UA,SFO,EWR,287
6/29/25 12:00 AM,UA,SFO,FLL,-6
6/29/25 12:00 AM,UA,SFO,HNL,-30
6/29/25 12:00 AM,UA,SFO,HNL,-30
6/29/25 12:00 AM,UA,SFO,HNL,-15
6/29/25 12:00 AM,UA,SFO,HNL,-13
6/29/25 12:00 AM,UA,SFO,HNL,6
6/29/25 12:00 AM,UA,SFO,HNL,98
6/29/25 12:00 AM,UA,SFO,IAD,-13
6/29/25 12:00 AM,UA,SFO,IAD,-13
6/29/25 12:00 AM,UA,SFO,IAD,-3
6/29/25 12:00 AM,UA,SFO,IAD,2
6/29/25 12:00 AM,UA,SFO,IAD,9
6/29/25 12:00 AM,UA,SFO,IAD,12
6/29/25 12:00 AM,UA,SFO,IAD,65
6/29/25 12:00 AM,UA,SFO,IAH,-33
6/29/25 12:00 AM,UA,SFO,IAH,-5
6/29/25 12:00 AM,UA,SFO,IAH,4
6/29/25 12:00 AM,UA,SFO,IAH,8
6/29/25 12:00 AM,UA,SFO,IAH,10
6/29/25 12:00 AM,UA,SFO,IAH,16
6/29/25 12:00 AM,UA,SFO,IAH,57
6/29/25 12:00 AM,UA,SFO,IAH,60
6/29/25 12:00 AM,UA,SFO,IAH,66
6/29/25 12:00 AM,UA,SFO,IAH,108
6/29/25 12:00 AM,UA,SFO,IND,2
6/29/25 12:00 AM,UA,SFO,IND,34
6/29/25 12:00 AM,UA,SFO,JAC,-1
6/29/25 12:00 AM,UA,SFO,KOA,-23
6/29/25 12:00 AM,UA,SFO,KOA,-6
6/29/25 12:00 AM,UA,SFO,LAS,-13
6/29/25 12:00 AM,UA,SFO,LAS,-10
6/29/25 12:00 AM,UA,SFO,LAS,-10
6/29/25 12:00 AM,UA,SFO,LAS,-6
6/29/25 12:00 AM,UA,SFO,LAS,-3
6/29/25 12:00 AM,UA,SFO,LAS,-2
6/29/25 12:00 AM,UA,SFO,LAS,1
6/29/25 12:00 AM,UA,SFO,LAS,30
6/29/25 12:00 AM,UA,SFO,LAX,-16
6/29/25 12:00 AM,UA,SFO,LAX,-12
6/29/25 12:00 AM,UA,SFO,LAX,-9
6/29/25 12:00 AM,UA,SFO,LAX,-7
6/29/25 12:00 AM,UA,SFO,LAX,-3
6/29/25 12:00 AM,UA,SFO,LAX,6
6/29/25 12:00 AM,UA,SFO,LAX,43
6/29/25 12:00 AM,UA,SFO,LAX,74
6/29/25 12:00 AM,UA,SFO,LIH,-16
6/29/25 12:00 AM,UA,SFO,LIH,-7
6/29/25 12:00 AM,UA,SFO,MCO,37
6/29/25 12:00 AM,UA,SFO,MCO,52
6/29/25 12:00 AM,UA,SFO,MFR,-3
6/29/25 12:00 AM,UA,SFO,MFR,21
6/29/25 12:00 AM,UA,SFO,MIA,-7
6/29/25 12:00 AM,UA,SFO,MIA,11
6/29/25 12:00 AM,UA,SFO,MSY,66
6/29/25 12:00 AM,UA,SFO,OGG,-22
6/29/25 12:00 AM,UA,SFO,OGG,-8
6/29/25 12:00 AM,UA,SFO,OGG,3
6/29/25 12:00 AM,UA,SFO,OGG,4
6/29/25 12:00 AM,UA,SFO,ONT,-3
6/29/25 12:00 AM,UA,SFO,ONT,7
6/29/25 12:00 AM,UA,SFO,ONT,65
6/29/25 12:00 AM,UA,SFO,ORD,-19
6/29/25 12:00 AM,UA,SFO,ORD,-19
6/29/25 12:00 AM,UA,SFO,ORD,-19
6/29/25 12:00 AM,UA,SFO,ORD,-8
6/29/25 12:00 AM,UA,SFO,ORD,1
6/29/25 12:00 AM,UA,SFO,ORD,2
6/29/25 12:00 AM,UA,SFO,ORD,24
6/29/25 12:00 AM,UA,SFO,ORD,34
6/29/25 12:00 AM,UA,SFO,ORD,52
6/29/25 12:00 AM,UA,SFO,ORD,141
6/29/25 12:00 AM,UA,SFO,PDX,-14
6/29/25 12:00 AM,UA,SFO,PDX,-12
6/29/25 12:00 AM,UA,SFO,PDX,-11
6/29/25 12:00 AM,UA,SFO,PDX,-3
6/29/25 12:00 AM,UA,SFO,PHL,-3
6/29/25 12:00 AM,UA,SFO,PHL,3
6/29/25 12:00 AM,UA,SFO,PHX,-5
6/29/25 12:00 AM,UA,SFO,PHX,4
6/29/25 12:00 AM,UA,SFO,PHX,80
6/29/25 12:00 AM,UA,SFO,PIT,-10
6/29/25 12:00 AM,UA,SFO,PIT,30
6/29/25 12:00 AM,UA,SFO,RDM,-7
6/29/25 12:00 AM,UA,SFO,RDU,-2
6/29/25 12:00 AM,UA,SFO,RDU,16
6/29/25 12:00 AM,UA,SFO,RDU,19
6/29/25 12:00 AM,UA,SFO,RNO,8
6/29/25 12:00 AM,UA,SFO,SAN,-14
6/29/25 12:00 AM,UA,SFO,SAN,-13
6/29/25 12:00 AM,UA,SFO,SAN,-12
6/29/25 12:00 AM,UA,SFO,SAN,-12
6/29/25 12:00 AM,UA,SFO,SAN,-12
6/29/25 12:00 AM,UA,SFO,SAN,-5
6/29/25 12:00 AM,UA,SFO,SAN,20
6/29/25 12:00 AM,UA,SFO,SAN,27
6/29/25 12:00 AM,UA,SFO,SAT,1
6/29/25 12:00 AM,UA,SFO,SBA,-12
6/29/25 12:00 AM,UA,SFO,SBA,-3
6/29/25 12:00 AM,UA,SFO,SBA,7
6/29/25 12:00 AM,UA,SFO,SEA,-31
6/29/25 12:00 AM,UA,SFO,SEA,-14
6/29/25 12:00 AM,UA,SFO,SEA,-13
6/29/25 12:00 AM,UA,SFO,SEA,-4
6/29/25 12:00 AM,UA,SFO,SEA,10
6/29/25 12:00 AM,UA,SFO,SEA,15
6/29/25 12:00 AM,UA,SFO,SLC,28
6/29/25 12:00 AM,UA,SFO,SNA,-23
6/29/25 12:00 AM,UA,SFO,SNA,-5
6/29/25 12:00 AM,UA,SFO,SNA,68
6/29/25 12:00 AM,UA,SFO,STL,3
6/29/25 12:00 AM,UA,SFO,STL,47
6/29/25 12:00 AM,UA,SFO,TPA,-3
6/29/25 12:00 AM,UA,SFO,TPA,21
6/29/25 12:00 AM,UA,SJC,DEN,-7
6/29/25 12:00 AM,UA,SJC,DEN,-6
6/29/25 12:00 AM,UA,SJC,IAH,9
6/29/25 12:00 AM,UA,SJC,ORD,-5
6/29/25 12:00 AM,UA,SJU,DEN,-44
6/29/25 12:00 AM,UA,SJU,EWR,
6/29/25 12:00 AM,UA,SJU,EWR,-21
6/29/25 12:00 AM,UA,SJU,EWR,9
6/29/25 12:00 AM,UA,SJU,IAD,-33
6/29/25 12:00 AM,UA,SJU,IAD,-28
6/29/25 12:00 AM,UA,SJU,IAH,-28
6/29/25 12:00 AM,UA,SJU,IAH,-20
6/29/25 12:00 AM,UA,SJU,IAH,-1
6/29/25 12:00 AM,UA,SJU,ORD,-46
6/29/25 12:00 AM,UA,SJU,ORD,-12
6/29/25 12:00 AM,UA,SLC,DEN,-1
6/29/25 12:00 AM,UA,SLC,DEN,2
6/29/25 12:00 AM,UA,SLC,DEN,4
6/29/25 12:00 AM,UA,SLC,DEN,7
6/29/25 12:00 AM,UA,SLC,DEN,38
6/29/25 12:00 AM,UA,SLC,EWR,41
6/29/25 12:00 AM,UA,SLC,IAD,-13
6/29/25 12:00 AM,UA,SLC,IAH,-17
6/29/25 12:00 AM,UA,SLC,IAH,8
6/29/25 12:00 AM,UA,SLC,ORD,
6/29/25 12:00 AM,UA,SLC,ORD,-26
6/29/25 12:00 AM,UA,SLC,ORD,-20
6/29/25 12:00 AM,UA,SLC,SFO,-26
6/29/25 12:00 AM,UA,SMF,DEN,-10
6/29/25 12:00 AM,UA,SMF,DEN,-4
6/29/25 12:00 AM,UA,SMF,DEN,-1
6/29/25 12:00 AM,UA,SMF,DEN,3
6/29/25 12:00 AM,UA,SMF,DEN,288
6/29/25 12:00 AM,UA,SMF,DEN,324
6/29/25 12:00 AM,UA,SMF,EWR,-5
6/29/25 12:00 AM,UA,SMF,IAD,-4
6/29/25 12:00 AM,UA,SMF,IAH,-4
6/29/25 12:00 AM,UA,SMF,IAH,5
6/29/25 12:00 AM,UA,SMF,ORD,11
6/29/25 12:00 AM,UA,SMF,ORD,59
6/29/25 12:00 AM,UA,SMF,ORD,74
6/29/25 12:00 AM,UA,SNA,DEN,-15
6/29/25 12:00 AM,UA,SNA,DEN,-11
6/29/25 12:00 AM,UA,SNA,DEN,-8
6/29/25 12:00 AM,UA,SNA,DEN,-7
6/29/25 12:00 AM,UA,SNA,DEN,121
6/29/25 12:00 AM,UA,SNA,EWR,-1
6/29/25 12:00 AM,UA,SNA,EWR,11
6/29/25 12:00 AM,UA,SNA,EWR,42
6/29/25 12:00 AM,UA,SNA,IAH,18
6/29/25 12:00 AM,UA,SNA,IAH,26
6/29/25 12:00 AM,UA,SNA,IAH,69
6/29/25 12:00 AM,UA,SNA,ORD,-23
6/29/25 12:00 AM,UA,SNA,ORD,105
6/29/25 12:00 AM,UA,SNA,SFO,-11
6/29/25 12:00 AM,UA,SNA,SFO,15
6/29/25 12:00 AM,UA,SNA,SFO,55
6/29/25 12:00 AM,UA,SPN,GUM,-14
6/29/25 12:00 AM,UA,SRQ,EWR,-21
6/29/25 12:00 AM,UA,SRQ,EWR,0
6/29/25 12:00 AM,UA,SRQ,ORD,52
6/29/25 12:00 AM,UA,STL,DEN,-10
6/29/25 12:00 AM,UA,STL,DEN,13
6/29/25 12:00 AM,UA,STL,DEN,117
6/29/25 12:00 AM,UA,STL,ORD,-10
6/29/25 12:00 AM,UA,STL,ORD,20
6/29/25 12:00 AM,UA,STL,SFO,12
6/29/25 12:00 AM,UA,STL,SFO,70
6/29/25 12:00 AM,UA,STT,EWR,-39
6/29/25 12:00 AM,UA,STT,IAD,-29
6/29/25 12:00 AM,UA,STT,IAH,31
6/29/25 12:00 AM,UA,SYR,DEN,20
6/29/25 12:00 AM,UA,SYR,DEN,135
6/29/25 12:00 AM,UA,SYR,ORD,-6
6/29/25 12:00 AM,UA,TPA,DEN,-7
6/29/25 12:00 AM,UA,TPA,DEN,72
6/29/25 12:00 AM,UA,TPA,DEN,80
6/29/25 12:00 AM,UA,TPA,EWR,-16
6/29/25 12:00 AM,UA,TPA,EWR,73
6/29/25 12:00 AM,UA,TPA,EWR,105
6/29/25 12:00 AM,UA,TPA,EWR,164
6/29/25 12:00 AM,UA,TPA,EWR,985
6/29/25 12:00 AM,UA,TPA,IAD,-34
6/29/25 12:00 AM,UA,TPA,IAD,-23
6/29/25 12:00 AM,UA,TPA,IAD,87
6/29/25 12:00 AM,UA,TPA,IAD,252
6/29/25 12:00 AM,UA,TPA,IAH,-23
6/29/25 12:00 AM,UA,TPA,IAH,-6
6/29/25 12:00 AM,UA,TPA,IAH,71
6/29/25 12:00 AM,UA,TPA,IAH,331
6/29/25 12:00 AM,UA,TPA,LAX,-20
6/29/25 12:00 AM,UA,TPA,ORD,-27
6/29/25 12:00 AM,UA,TPA,ORD,51
6/29/25 12:00 AM,UA,TPA,ORD,274
6/29/25 12:00 AM,UA,TPA,SFO,-9
6/29/25 12:00 AM,UA,TPA,SFO,78
6/29/25 12:00 AM,UA,TUL,DEN,-3
6/29/25 12:00 AM,UA,TUL,IAH,-9
6/29/25 12:00 AM,UA,TUS,DEN,13
6/29/25 12:00 AM,UA,TVC,DEN,2
6/29/25 12:00 AM,UA,TVC,DEN,18
6/29/25 12:00 AM,UA,TVC,ORD,-17
6/29/25 12:00 AM,UA,TVC,ORD,27
6/29/25 12:00 AM,UA,TYS,DEN,167
6/29/25 12:00 AM,UA,TYS,ORD,-25
6/29/25 12:00 AM,UA,XNA,DEN,13
6/29/25 12:00 AM,WN,ABQ,AUS,-17
6/29/25 12:00 AM,WN,ABQ,AUS,19
6/29/25 12:00 AM,WN,ABQ,AUS,69
6/29/25 12:00 AM,WN,ABQ,BNA,-8
6/29/25 12:00 AM,WN,ABQ,BUR,12
6/29/25 12:00 AM,WN,ABQ,BWI,-18
6/29/25 12:00 AM,WN,ABQ,BWI,25
6/29/25 12:00 AM,WN,ABQ,DAL,-5
6/29/25 12:00 AM,WN,ABQ,DAL,-4
6/29/25 12:00 AM,WN,ABQ,DAL,-4
6/29/25 12:00 AM,WN,ABQ,DAL,-3
6/29/25 12:00 AM,WN,ABQ,DEN,-12
6/29/25 12:00 AM,WN,ABQ,DEN,-5
6/29/25 12:00 AM,WN,ABQ,DEN,17
6/29/25 12:00 AM,WN,ABQ,DEN,55
6/29/25 12:00 AM,WN,ABQ,HOU,-10
6/29/25 12:00 AM,WN,ABQ,HOU,-8
6/29/25 12:00 AM,WN,ABQ,HOU,21
6/29/25 12:00 AM,WN,ABQ,LAS,-10
6/29/25 12:00 AM,WN,ABQ,LAS,-5
6/29/25 12:00 AM,WN,ABQ,LAS,-3
6/29/25 12:00 AM,WN,ABQ,LAS,-2
6/29/25 12:00 AM,WN,ABQ,LAS,22
6/29/25 12:00 AM,WN,ABQ,LAX,1
6/29/25 12:00 AM,WN,ABQ,LGB,5
6/29/25 12:00 AM,WN,ABQ,MCI,35
6/29/25 12:00 AM,WN,ABQ,MCO,52
6/29/25 12:00 AM,WN,ABQ,MDW,-2
6/29/25 12:00 AM,WN,ABQ,MDW,39
6/29/25 12:00 AM,WN,ABQ,OAK,-12
6/29/25 12:00 AM,WN,ABQ,PHX,-11
6/29/25 12:00 AM,WN,ABQ,PHX,-10
6/29/25 12:00 AM,WN,ABQ,PHX,-9
6/29/25 12:00 AM,WN,ABQ,PHX,17
6/29/25 12:00 AM,WN,ABQ,SAN,-9
6/29/25 12:00 AM,WN,ABQ,SAN,29
6/29/25 12:00 AM,WN,ABQ,SAT,-4
6/29/25 12:00 AM,WN,ALB,BNA,-16
6/29/25 12:00 AM,WN,ALB,BWI,-20
6/29/25 12:00 AM,WN,ALB,BWI,-18
6/29/25 12:00 AM,WN,ALB,BWI,-17
6/29/25 12:00 AM,WN,ALB,BWI,-13
6/29/25 12:00 AM,WN,ALB,DEN,-20
6/29/25 12:00 AM,WN,ALB,LAS,4
6/29/25 12:00 AM,WN,ALB,MCO,-13
6/29/25 12:00 AM,WN,ALB,MCO,54
6/29/25 12:00 AM,WN,ALB,MDW,-3
6/29/25 12:00 AM,WN,ALB,MDW,46
6/29/25 12:00 AM,WN,AMA,AUS,-4
6/29/25 12:00 AM,WN,AMA,DAL,-17
6/29/25 12:00 AM,WN,AMA,DAL,-17
6/29/25 12:00 AM,WN,AMA,DAL,-1
6/29/25 12:00 AM,WN,AMA,HOU,59
6/29/25 12:00 AM,WN,AMA,LAS,-11
6/29/25 12:00 AM,WN,ATL,AUS,14
6/29/25 12:00 AM,WN,ATL,AUS,43
6/29/25 12:00 AM,WN,ATL,AUS,58
6/29/25 12:00 AM,WN,ATL,BNA,125
6/29/25 12:00 AM,WN,ATL,BWI,-14
6/29/25 12:00 AM,WN,ATL,BWI,-11
6/29/25 12:00 AM,WN,ATL,BWI,-5
6/29/25 12:00 AM,WN,ATL,BWI,131
6/29/25 12:00 AM,WN,ATL,BWI,252
6/29/25 12:00 AM,WN,ATL,CMH,-3
6/29/25 12:00 AM,WN,ATL,DAL,-15
6/29/25 12:00 AM,WN,ATL,DAL,16
6/29/25 12:00 AM,WN,ATL,DAL,25
6/29/25 12:00 AM,WN,ATL,DAL,47
6/29/25 12:00 AM,WN,ATL,DAL,55
6/29/25 12:00 AM,WN,ATL,DCA,-10
6/29/25 12:00 AM,WN,ATL,DCA,23
6/29/25 12:00 AM,WN,ATL,DCA,49
6/29/25 12:00 AM,WN,ATL,DCA,74
6/29/25 12:00 AM,WN,ATL,DEN,-6
6/29/25 12:00 AM,WN,ATL,DEN,30
6/29/25 12:00 AM,WN,ATL,DEN,30
6/29/25 12:00 AM,WN,ATL,DEN,136
6/29/25 12:00 AM,WN,ATL,HOU,-13
6/29/25 12:00 AM,WN,ATL,HOU,-13
6/29/25 12:00 AM,WN,ATL,HOU,50
6/29/25 12:00 AM,WN,ATL,HOU,56
6/29/25 12:00 AM,WN,ATL,HOU,171
6/29/25 12:00 AM,WN,ATL,IND,16
6/29/25 12:00 AM,WN,ATL,LAS,27
6/29/25 12:00 AM,WN,ATL,LAS,97
6/29/25 12:00 AM,WN,ATL,LGA,-5
6/29/25 12:00 AM,WN,ATL,LGA,0
6/29/25 12:00 AM,WN,ATL,LGA,80
6/29/25 12:00 AM,WN,ATL,LGA,151
6/29/25 12:00 AM,WN,ATL,MCI,110
6/29/25 12:00 AM,WN,ATL,MCO,-6
6/29/25 12:00 AM,WN,ATL,MCO,-3
6/29/25 12:00 AM,WN,ATL,MCO,36
6/29/25 12:00 AM,WN,ATL,MDW,-9
6/29/25 12:00 AM,WN,ATL,MDW,-7
6/29/25 12:00 AM,WN,ATL,MDW,8
6/29/25 12:00 AM,WN,ATL,MDW,40
6/29/25 12:00 AM,WN,ATL,MDW,250
6/29/25 12:00 AM,WN,ATL,MSY,71
6/29/25 12:00 AM,WN,ATL,PHX,-10
6/29/25 12:00 AM,WN,ATL,PHX,23
6/29/25 12:00 AM,WN,ATL,PHX,93
6/29/25 12:00 AM,WN,ATL,PIT,-11
6/29/25 12:00 AM,WN,ATL,RDU,2
6/29/25 12:00 AM,WN,ATL,SAT,192
6/29/25 12:00 AM,WN,ATL,STL,-11
6/29/25 12:00 AM,WN,ATL,STL,-10
6/29/25 12:00 AM,WN,ATL,STL,1
6/29/25 12:00 AM,WN,ATL,STL,39
6/29/25 12:00 AM,WN,ATL,TPA,-6
6/29/25 12:00 AM,WN,ATL,TPA,60
6/29/25 12:00 AM,WN,AUS,ABQ,-17
6/29/25 12:00 AM,WN,AUS,ABQ,-9
6/29/25 12:00 AM,WN,AUS,ABQ,9
6/29/25 12:00 AM,WN,AUS,AMA,-15
6/29/25 12:00 AM,WN,AUS,ATL,-16
6/29/25 12:00 AM,WN,AUS,ATL,47
6/29/25 12:00 AM,WN,AUS,ATL,97
6/29/25 12:00 AM,WN,AUS,BNA,-15
6/29/25 12:00 AM,WN,AUS,BNA,-11
6/29/25 12:00 AM,WN,AUS,BNA,-10
6/29/25 12:00 AM,WN,AUS,BNA,1
6/29/25 12:00 AM,WN,AUS,BNA,35
6/29/25 12:00 AM,WN,AUS,BNA,44
6/29/25 12:00 AM,WN,AUS,BOS,23
6/29/25 12:00 AM,WN,AUS,BUR,69
6/29/25 12:00 AM,WN,AUS,BWI,-15
6/29/25 12:00 AM,WN,AUS,BWI,-10
6/29/25 12:00 AM,WN,AUS,BWI,5
6/29/25 12:00 AM,WN,AUS,BWI,25
6/29/25 12:00 AM,WN,AUS,CHS,-4
6/29/25 12:00 AM,WN,AUS,CMH,6
6/29/25 12:00 AM,WN,AUS,DAL,-15
6/29/25 12:00 AM,WN,AUS,DAL,-3
6/29/25 12:00 AM,WN,AUS,DAL,29
6/29/25 12:00 AM,WN,AUS,DAL,29
6/29/25 12:00 AM,WN,AUS,DAL,69
6/29/25 12:00 AM,WN,AUS,DCA,23
6/29/25 12:00 AM,WN,AUS,DEN,-19
6/29/25 12:00 AM,WN,AUS,DEN,-18
6/29/25 12:00 AM,WN,AUS,DEN,-15
6/29/25 12:00 AM,WN,AUS,DEN,2
6/29/25 12:00 AM,WN,AUS,DEN,6
6/29/25 12:00 AM,WN,AUS,DEN,12
6/29/25 12:00 AM,WN,AUS,DEN,15
6/29/25 12:00 AM,WN,AUS,DEN,59
6/29/25 12:00 AM,WN,AUS,ECP,20
6/29/25 12:00 AM,WN,AUS,ELP,-18
6/29/25 12:00 AM,WN,AUS,ELP,21
6/29/25 12:00 AM,WN,AUS,FLL,120
6/29/25 12:00 AM,WN,AUS,HOU,-14
6/29/25 12:00 AM,WN,AUS,HOU,-9
6/29/25 12:00 AM,WN,AUS,HOU,11
6/29/25 12:00 AM,WN,AUS,HOU,24
6/29/25 12:00 AM,WN,AUS,HOU,95
6/29/25 12:00 AM,WN,AUS,HRL,-6
6/29/25 12:00 AM,WN,AUS,IND,-7
6/29/25 12:00 AM,WN,AUS,IND,4
6/29/25 12:00 AM,WN,AUS,LAS,-16
6/29/25 12:00 AM,WN,AUS,LAS,-9
6/29/25 12:00 AM,WN,AUS,LAS,16
6/29/25 12:00 AM,WN,AUS,LAS,24
6/29/25 12:00 AM,WN,AUS,LAS,44
6/29/25 12:00 AM,WN,AUS,LAS,100
6/29/25 12:00 AM,WN,AUS,LAX,-12
6/29/25 12:00 AM,WN,AUS,LAX,23
6/29/25 12:00 AM,WN,AUS,LAX,132
6/29/25 12:00 AM,WN,AUS,LBB,67
6/29/25 12:00 AM,WN,AUS,LGB,-3
6/29/25 12:00 AM,WN,AUS,MAF,-13
6/29/25 12:00 AM,WN,AUS,MCI,-3
6/29/25 12:00 AM,WN,AUS,MCI,14
6/29/25 12:00 AM,WN,AUS,MCO,-11
6/29/25 12:00 AM,WN,AUS,MCO,-7
6/29/25 12:00 AM,WN,AUS,MCO,13
6/29/25 12:00 AM,WN,AUS,MCO,122
6/29/25 12:00 AM,WN,AUS,MDW,-17
6/29/25 12:00 AM,WN,AUS,MDW,-4
6/29/25 12:00 AM,WN,AUS,MDW,18
6/29/25 12:00 AM,WN,AUS,MDW,39
6/29/25 12:00 AM,WN,AUS,MIA,44
6/29/25 12:00 AM,WN,AUS,MKE,158
6/29/25 12:00 AM,WN,AUS,MSP,4
6/29/25 12:00 AM,WN,AUS,MSY,-20
6/29/25 12:00 AM,WN,AUS,MSY,-3
6/29/25 12:00 AM,WN,AUS,MSY,0
6/29/25 12:00 AM,WN,AUS,MSY,46
6/29/25 12:00 AM,WN,AUS,MSY,159
6/29/25 12:00 AM,WN,AUS,OAK,56
6/29/25 12:00 AM,WN,AUS,OKC,-17
6/29/25 12:00 AM,WN,AUS,ONT,32
6/29/25 12:00 AM,WN,AUS,ORD,4
6/29/25 12:00 AM,WN,AUS,PHX,-15
6/29/25 12:00 AM,WN,AUS,PHX,-4
6/29/25 12:00 AM,WN,AUS,PHX,7
6/29/25 12:00 AM,WN,AUS,PHX,38
6/29/25 12:00 AM,WN,AUS,PHX,71
6/29/25 12:00 AM,WN,AUS,PIT,5
6/29/25 12:00 AM,WN,AUS,RDU,18
6/29/25 12:00 AM,WN,AUS,RNO,81
6/29/25 12:00 AM,WN,AUS,SAN,-19
6/29/25 12:00 AM,WN,AUS,SAN,12
6/29/25 12:00 AM,WN,AUS,SAN,48
6/29/25 12:00 AM,WN,AUS,SAN,65
6/29/25 12:00 AM,WN,AUS,SJC,-20
6/29/25 12:00 AM,WN,AUS,SJC,-10
6/29/25 12:00 AM,WN,AUS,SJC,-4
6/29/25 12:00 AM,WN,AUS,SLC,11
6/29/25 12:00 AM,WN,AUS,SMF,-9
6/29/25 12:00 AM,WN,AUS,SMF,3
6/29/25 12:00 AM,WN,AUS,SNA,-12
6/29/25 12:00 AM,WN,AUS,STL,-15
6/29/25 12:00 AM,WN,AUS,STL,-14
6/29/25 12:00 AM,WN,AUS,STL,21
6/29/25 12:00 AM,WN,AUS,STL,105
6/29/25 12:00 AM,WN,AUS,TPA,8
6/29/25 12:00 AM,WN,AUS,TPA,58
6/29/25 12:00 AM,WN,AUS,TUL,7
6/29/25 12:00 AM,WN,BDL,BNA,23
6/29/25 12:00 AM,WN,BDL,BWI,-12
6/29/25 12:00 AM,WN,BDL,BWI,-11
6/29/25 12:00 AM,WN,BDL,BWI,2
6/29/25 12:00 AM,WN,BDL,BWI,48
6/29/25 12:00 AM,WN,BDL,DEN,-16
6/29/25 12:00 AM,WN,BDL,MCO,-30
6/29/25 12:00 AM,WN,BDL,MCO,84
6/29/25 12:00 AM,WN,BDL,MDW,-17
6/29/25 12:00 AM,WN,BDL,MDW,1
6/29/25 12:00 AM,WN,BDL,TPA,
6/29/25 12:00 AM,WN,BHM,BNA,-3
6/29/25 12:00 AM,WN,BHM,BWI,3
6/29/25 12:00 AM,WN,BHM,BWI,123
6/29/25 12:00 AM,WN,BHM,DAL,-7
6/29/25 12:00 AM,WN,BHM,DAL,13
6/29/25 12:00 AM,WN,BHM,DEN,-11
6/29/25 12:00 AM,WN,BHM,HOU,-21
6/29/25 12:00 AM,WN,BHM,HOU,4
6/29/25 12:00 AM,WN,BHM,HOU,58
6/29/25 12:00 AM,WN,BHM,LAS,44
6/29/25 12:00 AM,WN,BHM,MCO,15
6/29/25 12:00 AM,WN,BHM,MCO,37
6/29/25 12:00 AM,WN,BHM,MCO,78
6/29/25 12:00 AM,WN,BHM,MDW,-12
6/29/25 12:00 AM,WN,BHM,MDW,-9
6/29/25 12:00 AM,WN,BHM,PHX,26
6/29/25 12:00 AM,WN,BHM,TPA,-4
6/29/25 12:00 AM,WN,BHM,TPA,256
6/29/25 12:00 AM,WN,BNA,ABQ,-15
6/29/25 12:00 AM,WN,BNA,ALB,-2
6/29/25 12:00 AM,WN,BNA,ATL,-5
6/29/25 12:00 AM,WN,BNA,AUS,-18
6/29/25 12:00 AM,WN,BNA,AUS,-14
6/29/25 12:00 AM,WN,BNA,AUS,-9
6/29/25 12:00 AM,WN,BNA,AUS,0
6/29/25 12:00 AM,WN,BNA,AUS,27
6/29/25 12:00 AM,WN,BNA,AUS,33
6/29/25 12:00 AM,WN,BNA,BDL,40
6/29/25 12:00 AM,WN,BNA,BHM,-6
6/29/25 12:00 AM,WN,BNA,BOS,-5
6/29/25 12:00 AM,WN,BNA,BOS,-2
6/29/25 12:00 AM,WN,BNA,BOS,12
6/29/25 12:00 AM,WN,BNA,BUF,-2
6/29/25 12:00 AM,WN,BNA,BUR,-9
6/29/25 12:00 AM,WN,BNA,BWI,-8
6/29/25 12:00 AM,WN,BNA,BWI,-6
6/29/25 12:00 AM,WN,BNA,BWI,-5
6/29/25 12:00 AM,WN,BNA,BWI,39
6/29/25 12:00 AM,WN,BNA,BWI,102
6/29/25 12:00 AM,WN,BNA,BZN,16
6/29/25 12:00 AM,WN,BNA,CHS,-11
6/29/25 12:00 AM,WN,BNA,CHS,1
6/29/25 12:00 AM,WN,BNA,CHS,28
6/29/25 12:00 AM,WN,BNA,CLE,-12
6/29/25 12:00 AM,WN,BNA,CLE,23
6/29/25 12:00 AM,WN,BNA,CLE,24
6/29/25 12:00 AM,WN,BNA,CLT,100
6/29/25 12:00 AM,WN,BNA,CLT,124
6/29/25 12:00 AM,WN,BNA,CMH,-17
6/29/25 12:00 AM,WN,BNA,CMH,-8
6/29/25 12:00 AM,WN,BNA,CVG,-6
6/29/25 12:00 AM,WN,BNA,DAL,-16
6/29/25 12:00 AM,WN,BNA,DAL,-8
6/29/25 12:00 AM,WN,BNA,DAL,-1
6/29/25 12:00 AM,WN,BNA,DAL,2
6/29/25 12:00 AM,WN,BNA,DAL,6
6/29/25 12:00 AM,WN,BNA,DAL,9
6/29/25 12:00 AM,WN,BNA,DAL,13
6/29/25 12:00 AM,WN,BNA,DCA,1
6/29/25 12:00 AM,WN,BNA,DCA,12
6/29/25 12:00 AM,WN,BNA,DCA,14
6/29/25 12:00 AM,WN,BNA,DCA,18
6/29/25 12:00 AM,WN,BNA,DEN,-18
6/29/25 12:00 AM,WN,BNA,DEN,-17
6/29/25 12:00 AM,WN,BNA,DEN,-10
6/29/25 12:00 AM,WN,BNA,DEN,-4
6/29/25 12:00 AM,WN,BNA,DEN,44
6/29/25 12:00 AM,WN,BNA,DEN,48
6/29/25 12:00 AM,WN,BNA,DEN,70
6/29/25 12:00 AM,WN,BNA,DEN,167
6/29/25 12:00 AM,WN,BNA,DTW,-7
