Stem,Average Occurrence (Comedy),Average Occurrence (Thriller)
wolf,0.165266904771,0.0495045443957
central,0.151251512674,0.10846298886
annoi,0.0884127253062,0.0442557379922
cycl,0.0175944996786,0.0343806201444
accid,0.407484396029,0.841811263285
puzzl,0.0534427145268,0.0441822684636
invis,0.159441330818,0.0491996105989
ronald,0.0355167795158,0.0
mercuri,0.0178088272492,0.0049182565832
escap,0.2666326847,0.340193592145
damon,0.252330469601,0.0389070021719
acr,0.0,0.0786541841524
spy,0.17710041773,0.118539970761
gig,0.115598583392,0.0642683069156
armor,0.062816905064,0.0657469698781
gotten,0.564357093838,0.461838669223
swana,0.247360952163,0.0
scene,0.464484568184,0.339286023249
marla,0.0,0.104140913223
penetr,0.0982988214088,0.0696804337786
shock,0.328037821852,0.235088748133
sunk,0.0534493461764,0.0343661237128
iv,11.1426976942,7.42178206347
diari,0.070935984284,0.0927769084561
atlant,0.0983852324007,0.0245045440418
absenc,0.0267203347233,0.0591143812896
corps,0.0438705679959,0.0440475741707
relai,0.00872974627424,0.0544168525525
rip,0.25603134199,0.187837618933
bull,0.205436309367,0.0735311078795
requir,0.150857678552,0.142899715543
buck,0.931508968282,0.494854397289
complain,0.238929815175,0.0881110654126
russia,0.353959980641,0.0837553704544
arctic,0.0,0.0785400377388
schedul,0.204127336034,0.167760927306
casei,0.0,0.077895304188
temperatur,0.0351216025105,0.0687735855369
tree,0.283036733421,0.344415010343
unbeliev,0.149125583525,0.0980612525755
graduat,0.325085291505,0.0786176920631
place,3.91220745142,4.12198434623
communist,0.0179037588957,0.0541188964751
nine,0.630339497822,0.40733138774
vulner,0.0710198974181,0.0444415056426
hike,0.0614853322956,0.0490497117756
raymond,0.113847892326,0.0585053320809
laura,0.246310563627,0.178639547932
manifest,0.0445958843909,0.0197072182461
cellular,0.00897420824,0.0783711394343
repress,0.0714831022175,0.0294920995911
divid,0.0713578983765,0.0293578744256
lesson,0.338500499721,0.161874510062
crate,0.0183564794339,0.0697653992003
coin,0.115004866654,0.0636448912882
bachelor,0.228557639049,0.0051130247578
carl,0.0959532845883,0.452268386152
sport,0.405901431983,0.127130607299
simpli,0.185552137833,0.239875940453
politician,0.0709234345276,0.0538975731206
destroi,0.390994546181,0.630698105102
juno,0.0270206264324,0.00971362253645
castor,0.0,0.108054711666
liter,0.0891868854428,0.0738326613127
dwight,0.139823957009,0.0346391075019
malkovich,0.400808376475,0.0
cord,0.0178760450195,0.0589141267951
edmund,0.0,0.00516733552342
walk,2.07429873593,2.0695781586
cake,0.255351765364,0.0825440231236
protect,0.480697426172,0.855061195577
nearest,0.0174141372953,0.0588098221361
takin,0.0271373592937,0.0887835609712
comrad,0.58197001459,0.0147088461945
dai,6.91314701398,5.09296335065
tour,0.212867714022,0.158380310509
whose,0.364371318541,0.285032140765
partial,0.0533090822246,0.0644112732017
vada,0.491419102852,0.0
delight,0.177078061808,0.0740208893175
godfath,0.0358659560107,0.0732797597512
cheat,0.318702413228,0.161077997269
harmless,0.115331287056,0.0393539425583
romant,0.318305304471,0.0983501753724
pound,0.339429652579,0.234998256443
im,46.9267310087,30.5783759319
violat,0.141066967435,0.153217253452
chief,0.436432006267,0.697447996785
onlin,0.0179858330767,0.0496641230806
pleasur,0.629234247732,0.352295540298
crystal,0.0806740540432,0.0844741003477
luther,0.10594834903,0.059999091005
festiv,0.0628791920575,0.0394966477978
along,1.21713213924,0.874255824603
admir,0.497945139117,0.414769507133
owner,0.150969287281,0.123279416533
prove,0.337067437645,0.686165222552
giron,0.13637676186,0.0
lydia,0.305836612369,0.082334893717
dad,2.30464988603,1.80364283494
ultim,0.142739746518,0.0981563100847
hawkin,0.0547009352399,0.0147550265402
hei,6.54288991661,2.85606165729
father,2.56389646917,2.6897400408
rot,0.0711901477689,0.0737979880568
doll,0.238667155999,0.109405968488
fountain,0.0444714252052,0.0483469122477
williamson,0.0,0.0932800320369
horror,0.080432887338,0.112376400181
ell,0.142919593877,0.0
media,0.115555890335,0.122664887827
russian,0.283113299213,0.46922329513
carefulli,0.123762394518,0.230985687404
verifi,0.0437907444759,0.0697260750428
prepar,0.435512435598,0.354098935777
cia,0.0628640456747,0.241398577839
flew,0.114256892476,0.0979794259583
logic,0.123663345067,0.167652283843
affect,0.142878864016,0.0882851316263
skirt,0.0707568980705,0.0393540784487
nineteen,0.177222602328,0.0746677350176
breakdown,0.0529819181843,0.0538718209067
william,0.269701462607,0.326802526123
batteri,0.0789306145229,0.228304923668
shore,0.0616575095108,0.0843773311352
project,0.327690721069,0.285962707133
strength,0.202504988191,0.147706161946
bail,0.131889961982,0.154770296721
piti,0.160136177674,0.152963908704
harbor,0.0437904889206,0.108599311353
oper,0.505452701726,0.628866069655
yanke,0.133913551292,0.04879285298
orphan,0.044711175643,0.0343799719777
squar,0.283793144549,0.264314474422
gari,0.116029211142,0.176578998364
driven,0.0791170568597,0.0637717955927
nanci,0.0359217384452,0.137134483674
leonard,0.0796895029198,0.116503285178
nonsens,0.2388496699,0.142349929502
anybodi,1.43916404821,1.20580248299
strict,0.044780661681,0.048720100088
riddl,0.0179767877103,0.0684434875067
boulevard,0.06990222583,0.00966362592285
articl,0.247442281469,0.103174927274
shop,0.450135586392,0.259925242736
mexico,0.080134549643,0.395670843051
ruin,0.630861476155,0.329396527358
did,15.0023876827,13.2268852762
annett,0.0181676783824,0.00970991625197
piano,0.157760234805,0.0442731287795
chest,0.317133612302,0.142585852498
becker,0.0,0.129710674537
strip,0.160898115518,0.0944869083336
stroll,0.0617994521718,0.034475098552
philosophi,0.106473828356,0.0493652828708
footbal,0.22166016105,0.087605789788
whom,0.240394325028,0.147958020944
flight,0.274142554193,0.261632889889
refriger,0.106282684016,0.0343610111065
loretta,0.323998776445,0.0145661841688
geniu,0.267558342496,0.0930467303935
condit,0.195855833531,0.474595843833
for,45.4640981204,33.5516997936
anyon,1.78161399053,1.64722054814
ideal,0.114947470375,0.0494966603571
terribl,1.03514404587,0.464680247952
otho,0.180137509549,0.0
self,0.178348536252,0.178274515745
swore,0.0623740229693,0.0595361712061
ring,0.69030763897,0.480544948887
baron,0.17236763118,0.0200591732688
civilian,0.0612898564362,0.0885029274862
panick,0.0264603214855,0.073741865904
settl,0.444548303876,0.303017619248
spread,0.09883045527,0.118495633992
turn,2.74780378234,2.40048467384
blast,0.185624230965,0.0892881550797
growth,0.0871881271642,0.0248527689954
seal,0.115436356207,0.22752961831
box,0.381812259664,0.39252509094
locker,0.0621582679927,0.0640252612407
help,5.19495553842,4.65192583015
cast,0.151549979927,0.15785462644
jennif,0.0703862963956,0.122353218445
regan,0.0,0.123948507641
stole,0.354509250714,0.230685596863
yessir,0.0615889898568,0.102637421909
randi,0.0444103564335,0.117495723571
left,2.77310035878,2.56679491379
explain,0.987960342018,0.797442000212
inspect,0.142105794887,0.0400942248546
tribun,0.0870184483399,0.0344854911322
pop,0.4238250306,0.514503770601
bed,1.42024035656,0.972889824207
encourag,0.141328921837,0.0692986492839
bubbl,0.0624592737276,0.029828553307
contact,0.282306359373,0.531066031431
patrick,0.185437904464,0.223109076688
domino,0.0174835327694,0.127811869211
reliev,0.0883459103017,0.0695402595381
superman,0.178396832707,0.0146362313319
sector,0.0534108176731,0.173983316443
entranc,0.0892475818231,0.0884521088129
corner,0.440624524276,0.239667599658
mama,0.230322899783,0.489430239683
supposedli,0.0356818382019,0.0544596407038
yo,0.436688707268,0.114521244228
role,0.123876819474,0.0682416311155
wai,8.73610226149,8.16226307228
vicki,0.107595173294,0.087596600651
buddi,0.89864676503,0.434980235626
wizard,0.0273633549113,0.0391304686342
heal,0.0976192956758,0.162226581295
element,0.0987121069805,0.142889702959
here,22.705335622,19.8922134722
leather,0.0799259455196,0.0542794293918
hardli,0.354277336485,0.382869419998
their,3.82053680586,3.88965960114
sworn,0.0449122677428,0.0347371725978
africa,0.0536337784073,0.0787761683822
yearold,0.053331719042,0.0688044706843
sphere,0.10791499846,0.00997014301713
psych,0.0441554844863,0.0493838782326
behalf,0.0702199314728,0.0441819316187
moren,0.00895735577789,0.0838947384508
shelter,0.166901936943,0.0741569978074
dr,1.30385095144,1.30732702064
weight,0.249242403206,0.177487473029
ami,0.241360969513,0.0535532827544
pike,0.0527216181342,0.03432262796
gitt,0.0,0.260972813932
kinda,0.645494508383,0.471838000796
liber,0.0626801059328,0.0296772903109
badg,0.0624512257882,0.143199517372
last,5.15674308174,4.05847342527
from,12.3453784065,10.7492683209
uhhuh,0.72547928636,0.353849738164
afford,0.379372809074,0.279559871576
shag,0.134046502493,0.0
presenc,0.107246539505,0.0789346537767
jai,0.123984280509,0.0537446157125
hall,0.414286603125,0.289433140937
worst,0.389521557562,0.241224571805
agenc,0.141122484514,0.241332631343
threat,0.0807647558312,0.245846951585
jaw,0.0801929902993,0.0392456006729
hold,2.56103729412,1.85860816529
someplac,0.141630014547,0.171346851062
birth,0.141317164342,0.147089614493
junk,0.115890478261,0.098592337718
natali,0.0264062531469,0.0972193274329
graveyard,0.0529408929586,0.0645330242771
march,0.0793949986247,0.0932865680925
focu,0.194343595931,0.0945486129455
graviti,0.0264075560417,0.0544505847126
smoke,0.716384399899,0.65686062345
normal,0.49388183664,0.413010161312
congress,0.0181198807705,0.0591298759527
ash,0.0364916679636,0.0690321951146
predict,0.150712667683,0.069206129679
copper,0.0445572758699,0.0785947688464
court,0.644497545834,0.363273993353
wealth,0.0982034391539,0.0292945504886
it,127.071212025,96.2819700082
um,0.876143340237,0.172290972797
issu,0.409176038588,0.310334037693
misunderstand,0.0799038338507,0.0341442592
berlin,0.0449764850137,0.102328804355
structur,0.115931897876,0.0838306647805
hardwar,0.0621035694847,0.0774460536972
casanova,0.114591083456,0.0100891769858
worship,0.124654540068,0.04400266007
unhappi,0.150571420336,0.126374891486
spit,0.169446490073,0.0884081015855
quadrant,0.0179116525721,0.0592626253851
downstair,0.219343939382,0.186735868153
see,16.281062528,12.3771138407
gentlemen,0.432505168834,0.217783135648
intern,0.142285302559,0.271459349471
conrad,0.0347041716131,0.0346502982726
flame,0.0708737576799,0.0589902901286
within,0.213588645541,0.349602208811
drum,0.0981946356542,0.0492736668483
yet,2.10946918272,1.85012646886
differ,2.52440045597,1.85152494965
jacket,0.256282233303,0.295577997433
onto,0.220963429527,0.262366482186
prospect,0.10602757053,0.039056452794
nation,0.470848798077,0.333436141236
soft,0.389298143919,0.190300774748
girl,5.10581663734,3.34736628777
counter,0.124730175869,0.0930861141048
rug,0.302158721052,0.0540942390429
neutral,0.0535162227736,0.0989848210059
elli,0.165779693758,0.371241349848
transmiss,0.0716659737346,0.147640343643
integr,0.0445572045398,0.103368030235
cadillac,0.0536049623389,0.0341769417163
hose,0.0446063399083,0.0930743445338
lillian,0.0616183124834,0.0438566601157
clip,0.0530582256008,0.102941009137
stanlei,0.120050684306,0.0679713253916
marriag,0.57604710768,0.279368328475
built,0.38292298233,0.32986588517
paso,0.0179441384142,0.067933902821
subwai,0.0788915915533,0.0883920668602
whiskei,0.0787411576203,0.0884864986035
kyle,0.0998789671038,0.0496261313419
sai,17.3205636272,11.1369389645
barzini,0.0,0.0779094137715
virginia,0.0724954879408,0.0738364538071
lou,0.0800909889688,0.265952552434
slip,0.311182876495,0.295034748601
pageant,0.181693902232,0.0
tellin,0.0891025962276,0.133376242367
taylor,0.0708154354372,0.192509177627
proof,0.203535819777,0.291344924695
yank,0.0443444317509,0.0147975951154
yacht,0.220747332442,0.0346783060017
bless,0.256286386962,0.104061084672
brooklyn,0.105967088403,0.0784224746037
argu,0.143596475842,0.132267726429
pistol,0.0448053027368,0.0593084726828
bo,0.0624731270461,0.0445484165224
unnecessari,0.0525626060773,0.0297503135581
share,0.644848791565,0.359500966377
th,0.443538426097,0.285189038943
sabotag,0.0797644787876,0.0396936864662
china,0.230962035321,0.0887520774743
hojon,0.167136399954,0.0
intim,0.0609638634588,0.0589501423746
chop,0.114469804879,0.151765413874
comic,0.099014852237,0.0835293488771
compuls,0.071176597131,0.0392109663421
bingo,0.150316847665,0.0391296970182
make,13.0127338907,9.1067871852
vulcan,0.116225643248,0.18749153682
parri,0.161647173957,0.0
shouldnt,1.10399966564,0.915207906038
disconnect,0.0351219250164,0.029608927957
toon,0.196321409087,0.0
forc,0.418475750455,0.670894931834
annabel,0.197859922624,0.0
clown,0.0972773867881,0.0890062257703
sentenc,0.133151199227,0.142943860372
with,33.2519663931,24.590608897
cartoon,0.116062958511,0.019593178352
suspicion,0.115470202897,0.0740672692026
willi,0.0808888834862,0.181791314283
brook,0.195769141694,0.0247240955124
revers,0.0805750428677,0.0940347585731
luci,0.131894394862,0.00979512273018
visitor,0.0710012672832,0.0584600616554
wave,0.187237901214,0.142998690037
stick,0.858017747928,0.575480383148
cuban,0.0878911002869,0.108810143215
sweep,0.0794119201927,0.0446545667902
comment,0.158674334694,0.0490565524692
elimin,0.0270473811582,0.0787881526173
spencer,0.0949858644034,0.0098249568549
monica,0.087929017971,0.0295345739327
debat,0.0530107444074,0.0547682250178
coron,0.00862431116712,0.0739507323242
lie,0.851335116415,0.624239543914
ourselv,0.478752908295,0.310413733321
weapon,0.293367701323,0.563496208326
kate,0.315013791095,0.0591035389895
distant,0.0883746195666,0.0194099016052
grade,0.300217541471,0.108520029429
atf,0.00897544572001,0.0102429906542
balloon,0.0962165637203,0.0293478921406
southern,0.0971146548135,0.0295504873523
chang,2.36532383771,1.74188251872
oppos,0.11478383058,0.0443885313037
indict,0.0174635663645,0.0743893268348
respect,0.792557524676,0.455755278658
sure,9.03446071011,6.64422517371
jane,0.344223613112,0.228888139979
doubt,0.418342631437,0.524806716373
princ,0.24785640429,0.058416939588
admiss,0.0623581592644,0.0248272071689
ador,0.211499287071,0.0782374736708
jungl,0.0361222010406,0.119711980066
paint,0.469784398099,0.220269248075
south,0.362771856397,0.341711734513
event,0.256516991625,0.220683520971
taxi,0.140840420721,0.132002124157
voic,0.549883290383,0.461108417464
video,0.435249613661,0.162164281327
convert,0.124038802919,0.0397986010896
couldnt,2.01088891607,1.90906084331
citi,1.09653900735,0.917127834888
motiv,0.0893042086737,0.200334657938
rel,0.132453721131,0.152733271892
herself,0.31208372837,0.366213905485
curios,0.0694974848255,0.0587313717876
buffalo,0.0177931475358,0.0738329136395
terrorist,0.0639382050402,0.157935760909
write,1.80119714683,0.928350059622
school,2.88308856162,1.4360694062
wing,0.364515469068,0.187936389434
smack,0.0799131773064,0.0248829062555
marti,0.108426905778,0.239587085978
counti,0.0792154529812,0.148301057045
pud,0.217479577372,0.0100261887645
thatd,0.131791631063,0.141927709246
readi,1.7809249818,1.27715987374
manrai,0.126316409211,0.0
airlin,0.114250096453,0.0345223769888
romeo,0.226108930368,0.0489522413484
weekend,0.485190907789,0.312642302705
apolog,0.528063047243,0.293911833903
ladi,1.63560657172,0.7565605844
emili,0.0179176860595,0.039351684557
maker,0.0621833176662,0.0343118394533
dian,0.383884630432,0.0195550909681
barf,0.0360049123514,0.0197496703741
quest,0.0806641095393,0.0349382400768
crown,0.026291236144,0.0536713450844
expect,1.431722893,1.04829368202
gull,0.00865223395163,0.0672311139288
pump,0.24977141833,0.187624512853
depress,0.317994752781,0.136966905547
interrog,0.0440613273859,0.0737685072593
instant,0.0532293382932,0.0841529868418
barri,0.385136277682,0.0197092527747
book,1.63550377987,1.3821465432
ahm,0.210446522936,0.0
shutup,0.0539582617556,0.0344928701699
larri,0.363001191238,0.200078070612
seriou,1.40493478951,0.774300950816
hobbi,0.114644142807,0.0433939389528
unotu,0.0541037542527,0.0503745088195
kingdom,0.0889838439263,0.0443633234351
on,55.7918167693,46.1864614639
quarter,0.247420875478,0.266662839618
nicki,0.229301750993,0.0391101060544
pierr,0.0710733421436,0.0196242288833
dream,1.37589069712,1.23355555132
clarenc,0.491022713206,0.179983188949
buffi,0.254821154315,0.0
winner,0.204707839619,0.0344881843894
scatter,0.0453686288171,0.0444461164914
erik,0.220238792133,0.0
bike,0.106215447949,0.03930722953
bean,0.329964833309,0.049116913114
unabl,0.0265003498129,0.048955007929
women,1.53699652616,0.637367459009
maya,0.266275429091,0.0591233121372
tommi,0.242217834487,0.233072721054
seventyf,0.140545164985,0.0491069388769
curs,0.0797596394528,0.103374945618
maintain,0.106290466394,0.074250555995
genesi,0.0267562081012,0.0933866395218
background,0.123119570463,0.0932481383352
dude,1.91187597937,0.18830394726
satellit,0.0540397151604,0.182064812612
hour,2.11366668494,2.29905645301
extend,0.105454200983,0.0246361843616
transport,0.0529160169635,0.273414862889
hull,0.0172799329748,0.0647727181987
top,0.893569041243,0.657360090816
grief,0.0618741889347,0.0392845975612
evid,0.176404419221,0.570286086928
gradi,0.0,0.101149899212
onc,2.4668343339,1.90159221793
philadelphia,0.035079184971,0.0438343454931
honesti,0.0619094830105,0.0391441670166
