unique_identifier,parcel_number,building_name,building_address,postal_code,floor_area,category,property_type,pim_link,year_built,energy_audit_due_date,energy_audit_status,benchmark_year,energy_star_score,site_eui,source_eui,percent_better_than_national_median_site_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,total_ghg_emissions_intensity,electricity_use_grid_purchase,natural_gas_use,district_steam_use,site_energy_use,benchmark_status,reason_for_exemption,point,longitude,latitude,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
3788/024_2020,3788/024,361-365 Brannan St.,361 BRANNAN ST,94107.0,24500,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024,1928.0,2019-04-01T00:00:00.000,Did Not Comply,2020,,47.4,132.7,0.106,47.4,132.7,70.3,2.9,340343.3,0.0,,1161251.3,2020 - Complied,nan,POINT (-122.39302018 37.780429043),-122.39302018,37.7804290434,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024_2013,3788/024,361-365 Brannan St.,361 BRANNAN ST,94107.0,24500,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024,1928.0,2019-04-01T00:00:00.000,Did Not Comply,2013,69.0,87.5,168.9,-0.205,87.7,167.8,145.2,5.9,,,,,2013 - Complied,nan,POINT (-122.39302018 37.780429043),-122.39302018,37.7804290434,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024_2018,3788/024,361-365 Brannan St.,361 BRANNAN ST,94107.0,24500,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024,1928.0,2019-04-01T00:00:00.000,Did Not Comply,2018,,,,,,,,,,,,,2018 - Violation - Did Not Report,nan,POINT (-122.39302018 37.780429043),-122.39302018,37.7804290434,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2021,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2021,,24.4,68.2,-0.179,24.4,68.2,43.5,1.5,210905.0,0.0,,719607.8,2021 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2014,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2014,,52.0,113.0,-0.082,57.3,118.5,105.0,3.6,,,,,2014 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2015,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2015,,80.2,154.2,0.253,85.7,160.0,153.9,5.2,,,,,2015 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2017,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2017,,52.4,139.8,0.135,52.4,139.8,109.4,3.7,,,,,2017 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2011,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2019,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2019,,39.2,104.0,0.165,39.2,104.0,79.9,2.7,310685.9,98400.0,,1158460.5,2019 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2016,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2016,,82.8,169.8,0.379,82.8,169.8,169.3,5.7,,,,,2016 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2012,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2012,,57.2,136.0,-0.182,57.2,136.0,126.8,,,,,,2012 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2022,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2022,,23.8,66.7,-0.252,23.8,66.7,48.2,1.6,206286.2,0.0,,703848.5,2022 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2020,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2020,,22.5,62.6,-0.299,22.5,62.6,43.9,1.5,192684.6,5900.0,,663339.9,2020 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2013,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2013,,62.3,132.4,0.076,62.3,132.4,124.7,4.2,,,,,2013 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/024A_2018,3788/024A,355 Brannan (Gap Photo Studio),355 BRANNAN ST,94107.0,29528,Other,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/024A,1928.0,2024-04-01T00:00:00.000,Upcoming,2018,,35.4,99.2,0.112,35.4,99.2,73.7,2.5,306688.0,0.0,,1046419.6,2018 - Complied,nan,POINT (-122.392849415 37.780561016),-122.392849415,37.7805610156,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2021,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2021,,13.0,33.3,-0.805,13.0,33.3,64.1,0.8,272424.3,147718.9,,1077230.8,2021 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2014,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2014,93.0,48.9,148.9,,48.9,148.9,296.7,3.9,,,,,2014 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2015,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2015,95.0,43.8,133.3,-0.551,44.1,133.6,265.9,3.5,,,,,2015 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2017,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2017,95.0,44.3,133.8,-0.549,44.3,133.8,249.7,3.3,,,,,2017 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2011,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2011,94.0,45.2,121.2,-0.515,45.2,121.2,293.8,3.6,,,,,2011 - Exempt,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2019,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2019,,41.1,111.8,-0.039,39.5,106.8,223.5,2.7,952872.8,149812.9,,3401015.3,2019 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2016,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2016,96.0,41.8,126.8,-0.568,42.8,127.8,268.9,3.6,,,,,2016 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2012,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2012,94.0,42.2,122.1,-0.509,42.2,122.1,286.4,3.5,,,,,2012 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2022,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2022,,13.2,32.3,-0.722,13.2,32.3,71.5,0.9,256061.7,219672.0,,1093354.5,2022 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2020,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2020,,17.8,49.3,-0.576,17.8,49.3,97.4,1.2,424597.5,25973.4,,1474700.3,2020 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2013,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2013,87.0,49.9,147.4,-0.402,50.0,147.6,342.9,4.2,,,,,2013 - Complied,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/037_2018,3788/037,301 Brannan St,301 BRANNAN ST,94107.0,85381,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/037,1909.0,2025-04-01T00:00:00.000,Upcoming,2018,,,,,,,,,,,,,2018 - Violation - Insufficient Data,nan,POINT (-122.392143544 37.781426994),-122.392143544,37.7814269939,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2021,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2021,,41.9,95.4,-0.447,41.9,95.4,117.3,2.4,412938.8,602992.0,,2011939.5,2021 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2014,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2014,73.0,67.6,179.4,-0.239,67.6,179.4,236.8,5.1,,,,,2014 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2015,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2015,,50.7,131.7,-0.11,51.3,132.3,175.9,3.8,,,,,2015 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2017,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2017,83.0,54.5,142.6,-0.36,54.5,142.6,178.8,3.8,,,,,2017 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2011,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2011,,,,,,,,,,,,,2011 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2019,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2019,78.0,52.2,114.2,-0.355,52.1,112.2,161.3,3.4,477361.7,877484.3,,2506242.5,2019 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2016,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2016,87.0,50.2,130.2,-0.406,51.1,131.2,183.0,3.9,,,,,2016 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2012,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2012,78.0,65.1,166.5,-0.303,64.4,165.8,238.0,,,,,,2012 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2022,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2022,85.0,47.4,99.3,-0.437,47.4,99.3,141.7,3.0,398717.0,912935.0,,2273357.7,2022 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2020,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2020,,47.8,105.7,-0.402,47.8,105.7,142.0,3.0,446149.2,772642.4,,2294903.6,2020 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2013,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2013,77.0,68.2,170.3,-0.291,68.2,170.3,232.2,5.0,,,,,2013 - Complied,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/038_2018,3788/038,Six Thirty-Four Second Street,35 STANFORD ST,94107.0,48000,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/038,1927.0,2024-04-01T00:00:00.000,Upcoming,2018,,,,,,,,,,,,,2018 - Violation - Did Not Report,nan,POINT (-122.391894463 37.781227682),-122.391894463,37.7812276817,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2014,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2014,,,,,,,,,,,,,2014 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2021,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2021,,33.8,94.3,-0.469,34.1,95.2,225.0,2.0,1083990.6,21736.0,,3720312.4,2021 - Complied,nan,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2019,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2019,92.0,41.1,114.3,-0.543,41.1,114.3,317.5,2.9,1312361.1,39950.7,,4517727.2,2019 - Complied,nan,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2016,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2016,,,,,,,,,,,,,2016 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2017,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2017,,,,,,,,,,,,,2017 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2015,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2015,,,,,,,,,,,,,2015 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2018,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2018,,,,,,,,,,,,,2018 - Exempt,Change in Ownership,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2013,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2013,,,,,,,,,,,,,2013 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2012,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2012,,,,,,,,,,,,,2012 - Exempt,Added After Benchmark Year,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2022,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2022,84.0,40.2,112.3,-0.428,40.2,112.3,303.1,2.8,1290798.9,24824.0,,4429030.4,2022 - Complied,nan,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/039_2020,3788/039,345 Brannan St,345 Brannan St,94107.0,120748,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/039,2016.0,2028-04-01T00:00:00.000,Upcoming,2020,,32.5,90.6,-0.637,32.5,90.6,236.8,2.2,1039838.0,29207.9,,3577135.5,2020 - Complied,nan,POINT (-122.392590918 37.780682864),-122.392590918,37.7806828641,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2021,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2021,,45.1,118.7,-0.313,45.4,118.9,362.9,2.7,1605421.2,591151.6,,6068849.5,2021 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2014,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2014,69.0,60.1,184.0,-0.203,61.3,185.2,651.0,4.8,,,,,2014 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2015,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2015,66.0,62.6,193.3,-0.174,62.8,193.5,680.5,5.1,,,,,2015 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2017,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2017,62.0,60.7,186.2,-0.134,61.4,186.9,612.3,4.6,,,,,2017 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2011,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2011,,,,,,,,,,,,,2011 - Violation - Did Not Report,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2019,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2019,63.0,55.0,148.6,-0.162,55.9,149.5,513.6,3.8,2044814.4,417776.2,,7394683.8,2019 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2016,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2016,59.0,61.7,189.9,-0.102,60.8,187.2,711.4,5.3,,,,,2016 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2012,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2012,,,,,,,,,,,,,2012 - Exempt,Tenant Turnover,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
3788/041_2022,3788/041,665 Third Street,665 3RD ST,94107.0,134445,Office,Commercial,https://sfplanninggis.org/PIM/?tab=Property&search=3788/041,1916.0,2022-04-01T00:00:00.000,Did Not Comply,2022,82.0,41.2,105.0,-0.406,40.9,104.7,367.5,2.7,1389443.1,803538.4,,5544318.8,2022 - Complied,nan,POINT (-122.393039768 37.779561339),-122.393039768,37.7795613386,Financial District/South Beach,6,2024-02-06T17:45:41.000,2024-02-07T10:47:48.991
